iso2,pageviews_ceil,project,year,month
SV,8000,pt.wikipedia,2023,1
GE,8000,pt.wikipedia,2023,1
MT,8000,pt.wikipedia,2023,1
BA,8000,pt.wikipedia,2023,1
SN,8000,pt.wikipedia,2023,1
NA,8000,pt.wikipedia,2023,1
IS,7000,pt.wikipedia,2023,1
AZ,7000,pt.wikipedia,2023,1
GF,7000,pt.wikipedia,2023,1
QA,7000,pt.wikipedia,2023,1
AL,7000,pt.wikipedia,2023,1
NI,7000,pt.wikipedia,2023,1
HN,6000,pt.wikipedia,2023,1
AD,6000,pt.wikipedia,2023,1
LB,6000,pt.wikipedia,2023,1
CD,6000,pt.wikipedia,2023,1
SC,6000,pt.wikipedia,2023,1
KH,5000,pt.wikipedia,2023,1
NP,5000,pt.wikipedia,2023,1
AM,5000,pt.wikipedia,2023,1
CI,5000,pt.wikipedia,2023,1
ET,4000,pt.wikipedia,2023,1
CY,4000,pt.wikipedia,2023,1
OM,4000,pt.wikipedia,2023,1
MK,4000,pt.wikipedia,2023,1
BH,4000,pt.wikipedia,2023,1
GH,4000,pt.wikipedia,2023,1
SR,4000,pt.wikipedia,2023,1
JE,4000,pt.wikipedia,2023,1
TZ,4000,pt.wikipedia,2023,1
LK,4000,pt.wikipedia,2023,1
KW,3000,pt.wikipedia,2023,1
LY,3000,pt.wikipedia,2023,1
CM,3000,pt.wikipedia,2023,1
PS,3000,pt.wikipedia,2023,1
MV,3000,pt.wikipedia,2023,1
XK,3000,pt.wikipedia,2023,1
JM,3000,pt.wikipedia,2023,1
TG,3000,pt.wikipedia,2023,1
MM,3000,pt.wikipedia,2023,1
BJ,3000,pt.wikipedia,2023,1
MG,3000,pt.wikipedia,2023,1
UG,2000,pt.wikipedia,2023,1
TT,2000,pt.wikipedia,2023,1
MU,2000,pt.wikipedia,2023,1
ME,2000,pt.wikipedia,2023,1
KG,2000,pt.wikipedia,2023,1
MQ,2000,pt.wikipedia,2023,1
CN,2000,pt.wikipedia,2023,1
SD,2000,pt.wikipedia,2023,1
GP,2000,pt.wikipedia,2023,1
CW,2000,pt.wikipedia,2023,1
GY,2000,pt.wikipedia,2023,1
ML,2000,pt.wikipedia,2023,1
BS,2000,pt.wikipedia,2023,1
ZM,2000,pt.wikipedia,2023,1
SY,2000,pt.wikipedia,2023,1
RE,2000,pt.wikipedia,2023,1
BF,2000,pt.wikipedia,2023,1
HT,2000,pt.wikipedia,2023,1
GN,2000,pt.wikipedia,2023,1
MN,2000,pt.wikipedia,2023,1
LA,2000,pt.wikipedia,2023,1
GA,1000,pt.wikipedia,2023,1
ZW,1000,pt.wikipedia,2023,1
MC,1000,pt.wikipedia,2023,1
YE,1000,pt.wikipedia,2023,1
CF,1000,pt.wikipedia,2023,1
MW,1000,pt.wikipedia,2023,1
RW,1000,pt.wikipedia,2023,1
CG,1000,pt.wikipedia,2023,1
GQ,1000,pt.wikipedia,2023,1
BB,1000,pt.wikipedia,2023,1
GI,1000,pt.wikipedia,2023,1
BL,1000,pt.wikipedia,2023,1
AW,1000,pt.wikipedia,2023,1
KY,1000,pt.wikipedia,2023,1
SO,1000,pt.wikipedia,2023,1
LI,1000,pt.wikipedia,2023,1
TJ,1000,pt.wikipedia,2023,1
TM,1000,pt.wikipedia,2023,1
IM,1000,pt.wikipedia,2023,1
GM,1000,pt.wikipedia,2023,1
MR,1000,pt.wikipedia,2023,1
GL,1000,pt.wikipedia,2023,1
BM,1000,pt.wikipedia,2023,1
BN,1000,pt.wikipedia,2023,1
NC,1000,pt.wikipedia,2023,1
GG,1000,pt.wikipedia,2023,1
NE,1000,pt.wikipedia,2023,1
BZ,1000,pt.wikipedia,2023,1
BW,1000,pt.wikipedia,2023,1
MF,1000,pt.wikipedia,2023,1
SZ,1000,pt.wikipedia,2023,1
SL,1000,pt.wikipedia,2023,1
AF,1000,pt.wikipedia,2023,1
AI,1000,pt.wikipedia,2023,1
VA,1000,pt.wikipedia,2023,1
PF,1000,pt.wikipedia,2023,1
KN,1000,pt.wikipedia,2023,1
BQ,1000,pt.wikipedia,2023,1
AG,1000,pt.wikipedia,2023,1
BI,1000,pt.wikipedia,2023,1
LR,1000,pt.wikipedia,2023,1
GD,1000,pt.wikipedia,2023,1
SX,1000,pt.wikipedia,2023,1
FJ,1000,pt.wikipedia,2023,1
LC,1000,pt.wikipedia,2023,1
FO,1000,pt.wikipedia,2023,1
SS,1000,pt.wikipedia,2023,1
BT,1000,pt.wikipedia,2023,1
GU,1000,pt.wikipedia,2023,1
PG,1000,pt.wikipedia,2023,1
SM,1000,pt.wikipedia,2023,1
VG,1000,pt.wikipedia,2023,1
TD,1000,pt.wikipedia,2023,1
VC,1000,pt.wikipedia,2023,1
AX,1000,pt.wikipedia,2023,1
VI,1000,pt.wikipedia,2023,1
YT,1000,pt.wikipedia,2023,1
TC,1000,pt.wikipedia,2023,1
DJ,1000,pt.wikipedia,2023,1
ES,230101000,es.wikipedia,2023,1
MX,148950000,es.wikipedia,2023,1
AR,89532000,es.wikipedia,2023,1
CO,63280000,es.wikipedia,2023,1
CL,49892000,es.wikipedia,2023,1
PE,38582000,es.wikipedia,2023,1
US,36613000,es.wikipedia,2023,1
VE,28900000,es.wikipedia,2023,1
EC,22808000,es.wikipedia,2023,1
DO,13118000,es.wikipedia,2023,1
GT,9556000,es.wikipedia,2023,1
UY,9459000,es.wikipedia,2023,1
BO,7916000,es.wikipedia,2023,1
CR,6867000,es.wikipedia,2023,1
PA,5252000,es.wikipedia,2023,1
PY,5110000,es.wikipedia,2023,1
BR,4775000,es.wikipedia,2023,1
SV,4093000,es.wikipedia,2023,1
HN,3695000,es.wikipedia,2023,1
CU,3577000,es.wikipedia,2023,1
FR,3496000,es.wikipedia,2023,1
DE,3350000,es.wikipedia,2023,1
NI,2709000,es.wikipedia,2023,1
PR,2596000,es.wikipedia,2023,1
IT,2571000,es.wikipedia,2023,1
GB,2462000,es.wikipedia,2023,1
CA,1899000,es.wikipedia,2023,1
NL,1185000,es.wikipedia,2023,1
TW,997000,es.wikipedia,2023,1
PT,804000,es.wikipedia,2023,1
CH,781000,es.wikipedia,2023,1
BE,759000,es.wikipedia,2023,1
RU,712000,es.wikipedia,2023,1
SG,686000,es.wikipedia,2023,1
PL,665000,es.wikipedia,2023,1
IN,519000,es.wikipedia,2023,1
JP,506000,es.wikipedia,2023,1
IE,468000,es.wikipedia,2023,1
SE,458000,es.wikipedia,2023,1
AU,407000,es.wikipedia,2023,1
IL,347000,es.wikipedia,2023,1
TR,327000,es.wikipedia,2023,1
MA,323000,es.wikipedia,2023,1
AT,315000,es.wikipedia,2023,1
CZ,310000,es.wikipedia,2023,1
ID,308000,es.wikipedia,2023,1
AD,285000,es.wikipedia,2023,1
PH,284000,es.wikipedia,2023,1
RO,281000,es.wikipedia,2023,1
UA,252000,es.wikipedia,2023,1
NO,222000,es.wikipedia,2023,1
IR,204000,es.wikipedia,2023,1
EG,201000,es.wikipedia,2023,1
DK,195000,es.wikipedia,2023,1
FI,194000,es.wikipedia,2023,1
HU,171000,es.wikipedia,2023,1
--,171000,es.wikipedia,2023,1
GQ,166000,es.wikipedia,2023,1
GR,166000,es.wikipedia,2023,1
TH,157000,es.wikipedia,2023,1
RS,153000,es.wikipedia,2023,1
BG,152000,es.wikipedia,2023,1
HK,139000,es.wikipedia,2023,1
VN,133000,es.wikipedia,2023,1
MY,129000,es.wikipedia,2023,1
KR,129000,es.wikipedia,2023,1
AE,114000,es.wikipedia,2023,1
ZA,111000,es.wikipedia,2023,1
DZ,110000,es.wikipedia,2023,1
NZ,103000,es.wikipedia,2023,1
BD,102000,es.wikipedia,2023,1
PK,101000,es.wikipedia,2023,1
SA,93000,es.wikipedia,2023,1
LU,83000,es.wikipedia,2023,1
SK,76000,es.wikipedia,2023,1
HR,72000,es.wikipedia,2023,1
JO,63000,es.wikipedia,2023,1
IQ,60000,es.wikipedia,2023,1
SI,54000,es.wikipedia,2023,1
TN,53000,es.wikipedia,2023,1
LV,53000,es.wikipedia,2023,1
NG,49000,es.wikipedia,2023,1
MT,46000,es.wikipedia,2023,1
LT,44000,es.wikipedia,2023,1
CW,42000,es.wikipedia,2023,1
MD,38000,es.wikipedia,2023,1
BA,37000,es.wikipedia,2023,1
AW,37000,es.wikipedia,2023,1
BY,35000,es.wikipedia,2023,1
KZ,35000,es.wikipedia,2023,1
GE,34000,es.wikipedia,2023,1
EE,34000,es.wikipedia,2023,1
KE,34000,es.wikipedia,2023,1
AL,33000,es.wikipedia,2023,1
UZ,33000,es.wikipedia,2023,1
IS,33000,es.wikipedia,2023,1
TT,29000,es.wikipedia,2023,1
SN,29000,es.wikipedia,2023,1
LB,29000,es.wikipedia,2023,1
QA,28000,es.wikipedia,2023,1
AO,27000,es.wikipedia,2023,1
AZ,27000,es.wikipedia,2023,1
NP,24000,es.wikipedia,2023,1
MK,23000,es.wikipedia,2023,1
AM,22000,es.wikipedia,2023,1
KH,21000,es.wikipedia,2023,1
CY,19000,es.wikipedia,2023,1
OM,18000,es.wikipedia,2023,1
CI,17000,es.wikipedia,2023,1
BH,17000,es.wikipedia,2023,1
CM,17000,es.wikipedia,2023,1
HT,17000,es.wikipedia,2023,1
BZ,17000,es.wikipedia,2023,1
LY,15000,es.wikipedia,2023,1
JM,15000,es.wikipedia,2023,1
GI,13000,es.wikipedia,2023,1
PS,13000,es.wikipedia,2023,1
LK,12000,es.wikipedia,2023,1
CV,12000,es.wikipedia,2023,1
KW,12000,es.wikipedia,2023,1
ET,12000,es.wikipedia,2023,1
KY,12000,es.wikipedia,2023,1
XK,12000,es.wikipedia,2023,1
SC,12000,es.wikipedia,2023,1
MZ,11000,es.wikipedia,2023,1
YE,11000,es.wikipedia,2023,1
GY,11000,es.wikipedia,2023,1
ME,11000,es.wikipedia,2023,1
MM,11000,es.wikipedia,2023,1
TZ,10000,es.wikipedia,2023,1
GH,10000,es.wikipedia,2023,1
SY,10000,es.wikipedia,2023,1
RE,9000,es.wikipedia,2023,1
BJ,9000,es.wikipedia,2023,1
CD,9000,es.wikipedia,2023,1
ML,9000,es.wikipedia,2023,1
TJ,8000,es.wikipedia,2023,1
GP,8000,es.wikipedia,2023,1
KG,8000,es.wikipedia,2023,1
SR,8000,es.wikipedia,2023,1
MU,8000,es.wikipedia,2023,1
GF,7000,es.wikipedia,2023,1
MQ,7000,es.wikipedia,2023,1
BS,7000,es.wikipedia,2023,1
MN,7000,es.wikipedia,2023,1
GA,7000,es.wikipedia,2023,1
MR,6000,es.wikipedia,2023,1
MV,6000,es.wikipedia,2023,1
UG,6000,es.wikipedia,2023,1
CN,6000,es.wikipedia,2023,1
MO,5000,es.wikipedia,2023,1
TG,5000,es.wikipedia,2023,1
BB,5000,es.wikipedia,2023,1
LA,5000,es.wikipedia,2023,1
TL,4000,es.wikipedia,2023,1
BQ,4000,es.wikipedia,2023,1
SO,4000,es.wikipedia,2023,1
MG,4000,es.wikipedia,2023,1
RW,4000,es.wikipedia,2023,1
SD,4000,es.wikipedia,2023,1
SX,4000,es.wikipedia,2023,1
MC,4000,es.wikipedia,2023,1
GW,4000,es.wikipedia,2023,1
GM,3000,es.wikipedia,2023,1
JE,3000,es.wikipedia,2023,1
BF,3000,es.wikipedia,2023,1
ZM,3000,es.wikipedia,2023,1
GU,3000,es.wikipedia,2023,1
TC,3000,es.wikipedia,2023,1
TM,3000,es.wikipedia,2023,1
VI,3000,es.wikipedia,2023,1
CG,3000,es.wikipedia,2023,1
AF,3000,es.wikipedia,2023,1
GN,3000,es.wikipedia,2023,1
LI,3000,es.wikipedia,2023,1
NA,3000,es.wikipedia,2023,1
ZW,3000,es.wikipedia,2023,1
AG,3000,es.wikipedia,2023,1
PF,3000,es.wikipedia,2023,1
BN,2000,es.wikipedia,2023,1
IM,2000,es.wikipedia,2023,1
KN,2000,es.wikipedia,2023,1
BW,2000,es.wikipedia,2023,1
YT,2000,es.wikipedia,2023,1
NE,2000,es.wikipedia,2023,1
VG,2000,es.wikipedia,2023,1
GD,2000,es.wikipedia,2023,1
FJ,2000,es.wikipedia,2023,1
VA,2000,es.wikipedia,2023,1
MF,2000,es.wikipedia,2023,1
VC,2000,es.wikipedia,2023,1
MW,2000,es.wikipedia,2023,1
NC,2000,es.wikipedia,2023,1
LC,2000,es.wikipedia,2023,1
DM,2000,es.wikipedia,2023,1
BM,2000,es.wikipedia,2023,1
PG,2000,es.wikipedia,2023,1
TD,1000,es.wikipedia,2023,1
SM,1000,es.wikipedia,2023,1
SL,1000,es.wikipedia,2023,1
ST,1000,es.wikipedia,2023,1
AI,1000,es.wikipedia,2023,1
DJ,1000,es.wikipedia,2023,1
FO,1000,es.wikipedia,2023,1
BI,1000,es.wikipedia,2023,1
LR,1000,es.wikipedia,2023,1
FK,1000,es.wikipedia,2023,1
BL,1000,es.wikipedia,2023,1
AX,1000,es.wikipedia,2023,1
SS,1000,es.wikipedia,2023,1
GG,1000,es.wikipedia,2023,1
CF,1000,es.wikipedia,2023,1
BT,1000,es.wikipedia,2023,1
GL,1000,es.wikipedia,2023,1
SZ,1000,es.wikipedia,2023,1
LS,1000,es.wikipedia,2023,1
MP,1000,es.wikipedia,2023,1
VU,1000,es.wikipedia,2023,1
WS,1000,es.wikipedia,2023,1
KM,1000,es.wikipedia,2023,1
CK,1000,es.wikipedia,2023,1
IL,60899000,he.wikipedia,2023,1
US,2005000,he.wikipedia,2023,1
GB,337000,he.wikipedia,2023,1
DE,262000,he.wikipedia,2023,1
CA,262000,he.wikipedia,2023,1
FR,209000,he.wikipedia,2023,1
IT,147000,he.wikipedia,2023,1
NL,127000,he.wikipedia,2023,1
TH,100000,he.wikipedia,2023,1
RU,74000,he.wikipedia,2023,1
AU,70000,he.wikipedia,2023,1
ES,70000,he.wikipedia,2023,1
IN,52000,he.wikipedia,2023,1
CH,52000,he.wikipedia,2023,1
PL,51000,he.wikipedia,2023,1
SG,50000,he.wikipedia,2023,1
IR,50000,he.wikipedia,2023,1
AT,47000,he.wikipedia,2023,1
CZ,47000,he.wikipedia,2023,1
AR,46000,he.wikipedia,2023,1
BR,44000,he.wikipedia,2023,1
HU,39000,he.wikipedia,2023,1
BE,37000,he.wikipedia,2023,1
MX,36000,he.wikipedia,2023,1
GR,35000,he.wikipedia,2023,1
RO,34000,he.wikipedia,2023,1
EG,34000,he.wikipedia,2023,1
ID,31000,he.wikipedia,2023,1
JP,31000,he.wikipedia,2023,1
UA,29000,he.wikipedia,2023,1
TR,28000,he.wikipedia,2023,1
AE,28000,he.wikipedia,2023,1
IE,28000,he.wikipedia,2023,1
PT,27000,he.wikipedia,2023,1
CY,24000,he.wikipedia,2023,1
SE,24000,he.wikipedia,2023,1
BG,21000,he.wikipedia,2023,1
PS,21000,he.wikipedia,2023,1
VN,20000,he.wikipedia,2023,1
--,18000,he.wikipedia,2023,1
PH,17000,he.wikipedia,2023,1
DK,16000,he.wikipedia,2023,1
NZ,16000,he.wikipedia,2023,1
ZA,15000,he.wikipedia,2023,1
CO,15000,he.wikipedia,2023,1
CL,14000,he.wikipedia,2023,1
GE,14000,he.wikipedia,2023,1
NO,14000,he.wikipedia,2023,1
FI,13000,he.wikipedia,2023,1
LT,13000,he.wikipedia,2023,1
MA,13000,he.wikipedia,2023,1
KR,12000,he.wikipedia,2023,1
HK,11000,he.wikipedia,2023,1
TW,10000,he.wikipedia,2023,1
IM,10000,he.wikipedia,2023,1
CR,9000,he.wikipedia,2023,1
LK,8000,he.wikipedia,2023,1
SA,7000,he.wikipedia,2023,1
SK,7000,he.wikipedia,2023,1
BY,7000,he.wikipedia,2023,1
RS,7000,he.wikipedia,2023,1
LA,7000,he.wikipedia,2023,1
PA,6000,he.wikipedia,2023,1
JO,6000,he.wikipedia,2023,1
NG,6000,he.wikipedia,2023,1
HR,6000,he.wikipedia,2023,1
KE,5000,he.wikipedia,2023,1
PE,5000,he.wikipedia,2023,1
PK,5000,he.wikipedia,2023,1
ET,5000,he.wikipedia,2023,1
KH,5000,he.wikipedia,2023,1
MD,5000,he.wikipedia,2023,1
GT,5000,he.wikipedia,2023,1
IQ,5000,he.wikipedia,2023,1
LV,4000,he.wikipedia,2023,1
MY,4000,he.wikipedia,2023,1
DZ,4000,he.wikipedia,2023,1
TN,4000,he.wikipedia,2023,1
EC,4000,he.wikipedia,2023,1
UY,4000,he.wikipedia,2023,1
KZ,4000,he.wikipedia,2023,1
AZ,4000,he.wikipedia,2023,1
LU,3000,he.wikipedia,2023,1
BO,3000,he.wikipedia,2023,1
DO,3000,he.wikipedia,2023,1
SC,3000,he.wikipedia,2023,1
EE,3000,he.wikipedia,2023,1
BD,3000,he.wikipedia,2023,1
LB,3000,he.wikipedia,2023,1
GH,3000,he.wikipedia,2023,1
MT,3000,he.wikipedia,2023,1
MV,2000,he.wikipedia,2023,1
TZ,2000,he.wikipedia,2023,1
NI,2000,he.wikipedia,2023,1
YE,2000,he.wikipedia,2023,1
AD,2000,he.wikipedia,2023,1
VE,2000,he.wikipedia,2023,1
IS,2000,he.wikipedia,2023,1
AL,2000,he.wikipedia,2023,1
UZ,2000,he.wikipedia,2023,1
JM,2000,he.wikipedia,2023,1
UG,2000,he.wikipedia,2023,1
SN,2000,he.wikipedia,2023,1
AM,2000,he.wikipedia,2023,1
KW,2000,he.wikipedia,2023,1
SI,2000,he.wikipedia,2023,1
TG,2000,he.wikipedia,2023,1
BA,1000,he.wikipedia,2023,1
CI,1000,he.wikipedia,2023,1
CD,1000,he.wikipedia,2023,1
SV,1000,he.wikipedia,2023,1
BH,1000,he.wikipedia,2023,1
SY,1000,he.wikipedia,2023,1
BS,1000,he.wikipedia,2023,1
ME,1000,he.wikipedia,2023,1
GI,1000,he.wikipedia,2023,1
NP,1000,he.wikipedia,2023,1
MU,1000,he.wikipedia,2023,1
GQ,1000,he.wikipedia,2023,1
HN,1000,he.wikipedia,2023,1
CU,1000,he.wikipedia,2023,1
PR,1000,he.wikipedia,2023,1
MK,1000,he.wikipedia,2023,1
RW,1000,he.wikipedia,2023,1
LY,1000,he.wikipedia,2023,1
ZM,1000,he.wikipedia,2023,1
PY,1000,he.wikipedia,2023,1
BZ,1000,he.wikipedia,2023,1
OM,1000,he.wikipedia,2023,1
QA,1000,he.wikipedia,2023,1
AO,1000,he.wikipedia,2023,1
ZW,1000,he.wikipedia,2023,1
CM,1000,he.wikipedia,2023,1
NA,1000,he.wikipedia,2023,1
MZ,1000,he.wikipedia,2023,1
KG,1000,he.wikipedia,2023,1
SD,1000,he.wikipedia,2023,1
MM,1000,he.wikipedia,2023,1
PF,1000,he.wikipedia,2023,1
CN,1000,he.wikipedia,2023,1
MG,1000,he.wikipedia,2023,1
AW,1000,he.wikipedia,2023,1
MC,1000,he.wikipedia,2023,1
SO,1000,he.wikipedia,2023,1
SR,1000,he.wikipedia,2023,1
TJ,1000,he.wikipedia,2023,1
TT,1000,he.wikipedia,2023,1
PG,1000,he.wikipedia,2023,1
MN,1000,he.wikipedia,2023,1
BM,1000,he.wikipedia,2023,1
BW,1000,he.wikipedia,2023,1
BJ,1000,he.wikipedia,2023,1
ML,1000,he.wikipedia,2023,1
XK,1000,he.wikipedia,2023,1
TM,1000,he.wikipedia,2023,1
LR,1000,he.wikipedia,2023,1
FJ,1000,he.wikipedia,2023,1
GP,1000,he.wikipedia,2023,1
LC,1000,he.wikipedia,2023,1
SX,1000,he.wikipedia,2023,1
KY,1000,he.wikipedia,2023,1
GD,1000,he.wikipedia,2023,1
MQ,1000,he.wikipedia,2023,1
MO,1000,he.wikipedia,2023,1
BG,27887000,bg.wikipedia,2023,1
US,946000,bg.wikipedia,2023,1
DE,552000,bg.wikipedia,2023,1
GB,381000,bg.wikipedia,2023,1
FR,164000,bg.wikipedia,2023,1
RU,141000,bg.wikipedia,2023,1
ES,136000,bg.wikipedia,2023,1
NL,125000,bg.wikipedia,2023,1
CA,117000,bg.wikipedia,2023,1
AT,115000,bg.wikipedia,2023,1
IT,113000,bg.wikipedia,2023,1
TR,82000,bg.wikipedia,2023,1
GR,78000,bg.wikipedia,2023,1
BE,74000,bg.wikipedia,2023,1
MK,66000,bg.wikipedia,2023,1
CZ,57000,bg.wikipedia,2023,1
PL,51000,bg.wikipedia,2023,1
UA,40000,bg.wikipedia,2023,1
CH,40000,bg.wikipedia,2023,1
SG,38000,bg.wikipedia,2023,1
RS,32000,bg.wikipedia,2023,1
NO,27000,bg.wikipedia,2023,1
SE,26000,bg.wikipedia,2023,1
DK,25000,bg.wikipedia,2023,1
CY,25000,bg.wikipedia,2023,1
RO,25000,bg.wikipedia,2023,1
JP,21000,bg.wikipedia,2023,1
--,20000,bg.wikipedia,2023,1
AU,20000,bg.wikipedia,2023,1
IR,20000,bg.wikipedia,2023,1
BR,19000,bg.wikipedia,2023,1
IE,19000,bg.wikipedia,2023,1
IN,18000,bg.wikipedia,2023,1
FI,15000,bg.wikipedia,2023,1
IL,15000,bg.wikipedia,2023,1
ID,13000,bg.wikipedia,2023,1
HU,12000,bg.wikipedia,2023,1
SK,9000,bg.wikipedia,2023,1
MX,9000,bg.wikipedia,2023,1
AE,8000,bg.wikipedia,2023,1
MD,8000,bg.wikipedia,2023,1
KR,8000,bg.wikipedia,2023,1
PT,8000,bg.wikipedia,2023,1
BY,8000,bg.wikipedia,2023,1
LU,7000,bg.wikipedia,2023,1
KZ,7000,bg.wikipedia,2023,1
PH,7000,bg.wikipedia,2023,1
MT,7000,bg.wikipedia,2023,1
SI,7000,bg.wikipedia,2023,1
TH,6000,bg.wikipedia,2023,1
HK,6000,bg.wikipedia,2023,1
HR,6000,bg.wikipedia,2023,1
TW,6000,bg.wikipedia,2023,1
VN,5000,bg.wikipedia,2023,1
EG,5000,bg.wikipedia,2023,1
GE,5000,bg.wikipedia,2023,1
BA,5000,bg.wikipedia,2023,1
ZA,4000,bg.wikipedia,2023,1
LT,4000,bg.wikipedia,2023,1
AM,4000,bg.wikipedia,2023,1
NG,4000,bg.wikipedia,2023,1
AR,4000,bg.wikipedia,2023,1
AZ,4000,bg.wikipedia,2023,1
UZ,3000,bg.wikipedia,2023,1
MY,3000,bg.wikipedia,2023,1
IQ,3000,bg.wikipedia,2023,1
EE,3000,bg.wikipedia,2023,1
NZ,3000,bg.wikipedia,2023,1
JO,3000,bg.wikipedia,2023,1
LV,3000,bg.wikipedia,2023,1
DO,3000,bg.wikipedia,2023,1
AL,3000,bg.wikipedia,2023,1
BD,3000,bg.wikipedia,2023,1
MV,2000,bg.wikipedia,2023,1
MA,2000,bg.wikipedia,2023,1
DZ,2000,bg.wikipedia,2023,1
IS,2000,bg.wikipedia,2023,1
SA,2000,bg.wikipedia,2023,1
PK,2000,bg.wikipedia,2023,1
CO,2000,bg.wikipedia,2023,1
KE,2000,bg.wikipedia,2023,1
TZ,2000,bg.wikipedia,2023,1
IM,2000,bg.wikipedia,2023,1
ME,2000,bg.wikipedia,2023,1
CL,2000,bg.wikipedia,2023,1
TN,2000,bg.wikipedia,2023,1
XK,2000,bg.wikipedia,2023,1
PE,2000,bg.wikipedia,2023,1
SN,2000,bg.wikipedia,2023,1
SC,2000,bg.wikipedia,2023,1
CN,1000,bg.wikipedia,2023,1
KW,1000,bg.wikipedia,2023,1
MN,1000,bg.wikipedia,2023,1
EC,1000,bg.wikipedia,2023,1
KG,1000,bg.wikipedia,2023,1
PA,1000,bg.wikipedia,2023,1
LB,1000,bg.wikipedia,2023,1
MU,1000,bg.wikipedia,2023,1
BH,1000,bg.wikipedia,2023,1
QA,1000,bg.wikipedia,2023,1
OM,1000,bg.wikipedia,2023,1
CU,1000,bg.wikipedia,2023,1
KH,1000,bg.wikipedia,2023,1
CD,1000,bg.wikipedia,2023,1
CR,1000,bg.wikipedia,2023,1
TM,1000,bg.wikipedia,2023,1
TJ,1000,bg.wikipedia,2023,1
CI,1000,bg.wikipedia,2023,1
NP,1000,bg.wikipedia,2023,1
VE,1000,bg.wikipedia,2023,1
UY,1000,bg.wikipedia,2023,1
PS,1000,bg.wikipedia,2023,1
PR,1000,bg.wikipedia,2023,1
ET,1000,bg.wikipedia,2023,1
BO,1000,bg.wikipedia,2023,1
LK,1000,bg.wikipedia,2023,1
GT,1000,bg.wikipedia,2023,1
HN,1000,bg.wikipedia,2023,1
GH,1000,bg.wikipedia,2023,1
SY,1000,bg.wikipedia,2023,1
YE,1000,bg.wikipedia,2023,1
JE,1000,bg.wikipedia,2023,1
MG,1000,bg.wikipedia,2023,1
UG,1000,bg.wikipedia,2023,1
MC,1000,bg.wikipedia,2023,1
PY,1000,bg.wikipedia,2023,1
AO,1000,bg.wikipedia,2023,1
SD,1000,bg.wikipedia,2023,1
ZW,1000,bg.wikipedia,2023,1
LY,1000,bg.wikipedia,2023,1
MM,1000,bg.wikipedia,2023,1
SV,1000,bg.wikipedia,2023,1
NI,1000,bg.wikipedia,2023,1
BJ,1000,bg.wikipedia,2023,1
BS,1000,bg.wikipedia,2023,1
JM,1000,bg.wikipedia,2023,1
IN,57673000,hi.wikipedia,2023,1
US,872000,hi.wikipedia,2023,1
NZ,104000,hi.wikipedia,2023,1
NP,79000,hi.wikipedia,2023,1
DE,78000,hi.wikipedia,2023,1
CA,67000,hi.wikipedia,2023,1
SG,66000,hi.wikipedia,2023,1
ID,65000,hi.wikipedia,2023,1
FR,43000,hi.wikipedia,2023,1
AE,43000,hi.wikipedia,2023,1
SA,41000,hi.wikipedia,2023,1
NL,36000,hi.wikipedia,2023,1
AU,28000,hi.wikipedia,2023,1
GB,27000,hi.wikipedia,2023,1
BD,23000,hi.wikipedia,2023,1
--,21000,hi.wikipedia,2023,1
RU,21000,hi.wikipedia,2023,1
MY,20000,hi.wikipedia,2023,1
TH,20000,hi.wikipedia,2023,1
TW,17000,hi.wikipedia,2023,1
JP,14000,hi.wikipedia,2023,1
IR,11000,hi.wikipedia,2023,1
PK,11000,hi.wikipedia,2023,1
KW,11000,hi.wikipedia,2023,1
QA,10000,hi.wikipedia,2023,1
SE,10000,hi.wikipedia,2023,1
OM,8000,hi.wikipedia,2023,1
BR,7000,hi.wikipedia,2023,1
IT,7000,hi.wikipedia,2023,1
KR,7000,hi.wikipedia,2023,1
HK,7000,hi.wikipedia,2023,1
PL,6000,hi.wikipedia,2023,1
VN,6000,hi.wikipedia,2023,1
NO,6000,hi.wikipedia,2023,1
FI,6000,hi.wikipedia,2023,1
CZ,6000,hi.wikipedia,2023,1
BE,6000,hi.wikipedia,2023,1
BH,5000,hi.wikipedia,2023,1
ES,5000,hi.wikipedia,2023,1
NG,5000,hi.wikipedia,2023,1
LK,5000,hi.wikipedia,2023,1
AT,4000,hi.wikipedia,2023,1
RO,4000,hi.wikipedia,2023,1
PH,4000,hi.wikipedia,2023,1
CH,4000,hi.wikipedia,2023,1
TR,4000,hi.wikipedia,2023,1
UA,3000,hi.wikipedia,2023,1
IE,3000,hi.wikipedia,2023,1
MX,3000,hi.wikipedia,2023,1
IL,3000,hi.wikipedia,2023,1
MM,2000,hi.wikipedia,2023,1
HU,2000,hi.wikipedia,2023,1
MU,2000,hi.wikipedia,2023,1
ZA,2000,hi.wikipedia,2023,1
IQ,2000,hi.wikipedia,2023,1
PT,2000,hi.wikipedia,2023,1
AR,2000,hi.wikipedia,2023,1
DK,2000,hi.wikipedia,2023,1
EG,2000,hi.wikipedia,2023,1
GR,2000,hi.wikipedia,2023,1
SC,2000,hi.wikipedia,2023,1
CD,2000,hi.wikipedia,2023,1
KZ,2000,hi.wikipedia,2023,1
BG,2000,hi.wikipedia,2023,1
MV,2000,hi.wikipedia,2023,1
MA,2000,hi.wikipedia,2023,1
BY,1000,hi.wikipedia,2023,1
GE,1000,hi.wikipedia,2023,1
DZ,1000,hi.wikipedia,2023,1
UZ,1000,hi.wikipedia,2023,1
