country_long,iso2,project,page_id,page_title,pageviews,date
United States of America,US,en.wikipedia,33583,World Health Organization,717,2022-11-12
United States of America,US,en.wikipedia,242702,Monkeypox,854,2022-11-12
United States of America,US,en.wikipedia,158400,Sepsis,2347,2022-11-12
United States of America,US,en.wikipedia,443800,Shingles,691,2022-11-12
United States of America,US,en.wikipedia,34049,Wart,487,2022-11-12
United States of America,US,en.wikipedia,51303,Cowpox,1981,2022-11-12
United States of America,US,en.wikipedia,28848,Scabies,760,2022-11-13
United States of America,US,en.wikipedia,44410,Conjunctivitis,842,2022-11-13
United States of America,US,en.wikipedia,6064646,Index case,474,2022-11-13
United States of America,US,en.wikipedia,37636,Encephalitis,621,2022-11-13
United States of America,US,en.wikipedia,53951,Diarrhea,559,2022-11-13
United States of America,US,en.wikipedia,452461,Myocarditis,1704,2022-11-13
United States of America,US,en.wikipedia,19167679,Virus,924,2022-11-13
United States of America,US,en.wikipedia,562958,Signs and symptoms,471,2022-11-13
United States of America,US,en.wikipedia,16829895,Smallpox,1044,2022-11-13
United States of America,US,en.wikipedia,37220,Infection,674,2022-11-13
United States of America,US,en.wikipedia,33583,World Health Organization,742,2022-11-13
United States of America,US,en.wikipedia,242702,Monkeypox,810,2022-11-13
United States of America,US,en.wikipedia,158400,Sepsis,2396,2022-11-13
United States of America,US,en.wikipedia,443800,Shingles,794,2022-11-13
United States of America,US,en.wikipedia,51303,Cowpox,2252,2022-11-13
United States of America,US,en.wikipedia,771986,Skin condition,574,2022-11-14
United States of America,US,en.wikipedia,28848,Scabies,763,2022-11-14
United States of America,US,en.wikipedia,1010729,Lymphadenopathy,538,2022-11-14
United States of America,US,en.wikipedia,44410,Conjunctivitis,923,2022-11-14
United States of America,US,en.wikipedia,6064646,Index case,568,2022-11-14
United States of America,US,en.wikipedia,37636,Encephalitis,575,2022-11-14
United States of America,US,en.wikipedia,53951,Diarrhea,832,2022-11-14
United States of America,US,en.wikipedia,452461,Myocarditis,1805,2022-11-14
United States of America,US,en.wikipedia,19167679,Virus,1182,2022-11-14
United States of America,US,en.wikipedia,235562,Fatigue,489,2022-11-14
United States of America,US,en.wikipedia,18821046,Chickenpox,514,2022-11-14
United States of America,US,en.wikipedia,562958,Signs and symptoms,624,2022-11-14
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,631,2022-11-14
United States of America,US,en.wikipedia,16829895,Smallpox,1197,2022-11-14
United States of America,US,en.wikipedia,37220,Infection,771,2022-11-14
United States of America,US,en.wikipedia,33583,World Health Organization,1024,2022-11-14
United States of America,US,en.wikipedia,242702,Monkeypox,784,2022-11-14
United States of America,US,en.wikipedia,158400,Sepsis,2095,2022-11-14
United States of America,US,en.wikipedia,443800,Shingles,833,2022-11-14
United States of America,US,en.wikipedia,51303,Cowpox,1359,2022-11-14
United States of America,US,en.wikipedia,6682,Clade,488,2022-11-15
United States of America,US,en.wikipedia,28848,Scabies,672,2022-11-15
United States of America,US,en.wikipedia,44410,Conjunctivitis,583,2022-11-15
United States of America,US,en.wikipedia,37636,Encephalitis,517,2022-11-15
United States of America,US,en.wikipedia,53951,Diarrhea,519,2022-11-15
United States of America,US,en.wikipedia,452461,Myocarditis,1049,2022-11-15
United States of America,US,en.wikipedia,19167679,Virus,1209,2022-11-15
United States of America,US,en.wikipedia,562958,Signs and symptoms,489,2022-11-15
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,678,2022-11-15
United States of America,US,en.wikipedia,16829895,Smallpox,1522,2022-11-15
United States of America,US,en.wikipedia,37220,Infection,708,2022-11-15
United States of America,US,en.wikipedia,33583,World Health Organization,1293,2022-11-15
United States of America,US,en.wikipedia,242702,Monkeypox,611,2022-11-15
United States of America,US,en.wikipedia,158400,Sepsis,1606,2022-11-15
United States of America,US,en.wikipedia,443800,Shingles,697,2022-11-15
United States of America,US,en.wikipedia,51303,Cowpox,1176,2022-11-15
United States of America,US,en.wikipedia,771986,Skin condition,490,2022-11-16
United States of America,US,en.wikipedia,28848,Scabies,1031,2022-11-16
United States of America,US,en.wikipedia,44410,Conjunctivitis,877,2022-11-16
United States of America,US,en.wikipedia,424302,Itch,787,2022-11-16
United States of America,US,en.wikipedia,37636,Encephalitis,569,2022-11-16
United States of America,US,en.wikipedia,53951,Diarrhea,627,2022-11-16
United States of America,US,en.wikipedia,452461,Myocarditis,1807,2022-11-16
United States of America,US,en.wikipedia,19167679,Virus,1101,2022-11-16
United States of America,US,en.wikipedia,18821046,Chickenpox,455,2022-11-16
United States of America,US,en.wikipedia,562958,Signs and symptoms,516,2022-11-16
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,648,2022-11-16
United States of America,US,en.wikipedia,16829895,Smallpox,1195,2022-11-16
United States of America,US,en.wikipedia,37220,Infection,658,2022-11-16
United States of America,US,en.wikipedia,33583,World Health Organization,939,2022-11-16
United States of America,US,en.wikipedia,242702,Monkeypox,694,2022-11-16
United States of America,US,en.wikipedia,158400,Sepsis,2393,2022-11-16
United States of America,US,en.wikipedia,443800,Shingles,739,2022-11-16
United States of America,US,en.wikipedia,51303,Cowpox,1219,2022-11-16
United States of America,US,en.wikipedia,28848,Scabies,939,2022-11-17
United States of America,US,en.wikipedia,44410,Conjunctivitis,845,2022-11-17
United States of America,US,en.wikipedia,424302,Itch,503,2022-11-17
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,784,2022-11-17
United States of America,US,en.wikipedia,37636,Encephalitis,539,2022-11-17
United States of America,US,en.wikipedia,53951,Diarrhea,588,2022-11-17
United States of America,US,en.wikipedia,452461,Myocarditis,1809,2022-11-17
United States of America,US,en.wikipedia,19167679,Virus,1063,2022-11-17
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,497,2022-11-17
United States of America,US,en.wikipedia,16829895,Smallpox,2127,2022-11-17
United States of America,US,en.wikipedia,37220,Infection,661,2022-11-17
United States of America,US,en.wikipedia,33583,World Health Organization,912,2022-11-17
United States of America,US,en.wikipedia,242702,Monkeypox,808,2022-11-17
United States of America,US,en.wikipedia,158400,Sepsis,2517,2022-11-17
United States of America,US,en.wikipedia,443800,Shingles,644,2022-11-17
United States of America,US,en.wikipedia,34049,Wart,482,2022-11-17
United States of America,US,en.wikipedia,51303,Cowpox,1139,2022-11-17
United States of America,US,en.wikipedia,28848,Scabies,781,2022-11-18
United States of America,US,en.wikipedia,44410,Conjunctivitis,849,2022-11-18
United States of America,US,en.wikipedia,6064646,Index case,607,2022-11-18
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,903,2022-11-18
United States of America,US,en.wikipedia,37636,Encephalitis,596,2022-11-18
United States of America,US,en.wikipedia,53951,Diarrhea,582,2022-11-18
United States of America,US,en.wikipedia,452461,Myocarditis,1302,2022-11-18
United States of America,US,en.wikipedia,19167679,Virus,1166,2022-11-18
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,602,2022-11-18
United States of America,US,en.wikipedia,16829895,Smallpox,8686,2022-11-18
United States of America,US,en.wikipedia,37220,Infection,571,2022-11-18
United States of America,US,en.wikipedia,33583,World Health Organization,949,2022-11-18
United States of America,US,en.wikipedia,242702,Monkeypox,663,2022-11-18
United States of America,US,en.wikipedia,158400,Sepsis,2232,2022-11-18
United States of America,US,en.wikipedia,443800,Shingles,669,2022-11-18
United States of America,US,en.wikipedia,51303,Cowpox,1081,2022-11-18
United States of America,US,en.wikipedia,28848,Scabies,783,2022-11-19
United States of America,US,en.wikipedia,1010729,Lymphadenopathy,453,2022-11-19
United States of America,US,en.wikipedia,44410,Conjunctivitis,819,2022-11-19
United States of America,US,en.wikipedia,6064646,Index case,798,2022-11-19
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,806,2022-11-19
United States of America,US,en.wikipedia,37636,Encephalitis,645,2022-11-19
United States of America,US,en.wikipedia,53951,Diarrhea,547,2022-11-19
United States of America,US,en.wikipedia,452461,Myocarditis,1646,2022-11-19
United States of America,US,en.wikipedia,19167679,Virus,850,2022-11-19
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,591,2022-11-19
United States of America,US,en.wikipedia,16829895,Smallpox,1766,2022-11-19
United States of America,US,en.wikipedia,37220,Infection,534,2022-11-19
United States of America,US,en.wikipedia,33583,World Health Organization,771,2022-11-19
United States of America,US,en.wikipedia,242702,Monkeypox,558,2022-11-19
United States of America,US,en.wikipedia,158400,Sepsis,2427,2022-11-19
United States of America,US,en.wikipedia,443800,Shingles,688,2022-11-19
United States of America,US,en.wikipedia,51303,Cowpox,1086,2022-11-19
United States of America,US,en.wikipedia,771986,Skin condition,552,2022-11-20
United States of America,US,en.wikipedia,28848,Scabies,759,2022-11-20
United States of America,US,en.wikipedia,44410,Conjunctivitis,793,2022-11-20
United States of America,US,en.wikipedia,6064646,Index case,697,2022-11-20
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,707,2022-11-20
United States of America,US,en.wikipedia,37636,Encephalitis,605,2022-11-20
United States of America,US,en.wikipedia,53951,Diarrhea,613,2022-11-20
United States of America,US,en.wikipedia,452461,Myocarditis,1847,2022-11-20
United States of America,US,en.wikipedia,19167679,Virus,964,2022-11-20
United States of America,US,en.wikipedia,18821046,Chickenpox,455,2022-11-20
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,468,2022-11-20
United States of America,US,en.wikipedia,16829895,Smallpox,2565,2022-11-20
United States of America,US,en.wikipedia,41347987,Infectious disease (medical specialty),488,2022-11-20
United States of America,US,en.wikipedia,37220,Infection,531,2022-11-20
United States of America,US,en.wikipedia,33583,World Health Organization,739,2022-11-20
United States of America,US,en.wikipedia,242702,Monkeypox,514,2022-11-20
United States of America,US,en.wikipedia,158400,Sepsis,2275,2022-11-20
United States of America,US,en.wikipedia,443800,Shingles,740,2022-11-20
United States of America,US,en.wikipedia,51303,Cowpox,1258,2022-11-20
United States of America,US,en.wikipedia,6682,Clade,476,2022-11-21
United States of America,US,en.wikipedia,28848,Scabies,844,2022-11-21
United States of America,US,en.wikipedia,44410,Conjunctivitis,1091,2022-11-21
United States of America,US,en.wikipedia,6064646,Index case,1670,2022-11-21
United States of America,US,en.wikipedia,46253,Fever,507,2022-11-21
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,844,2022-11-21
United States of America,US,en.wikipedia,37636,Encephalitis,598,2022-11-21
United States of America,US,en.wikipedia,53951,Diarrhea,713,2022-11-21
United States of America,US,en.wikipedia,452461,Myocarditis,1981,2022-11-21
United States of America,US,en.wikipedia,19167679,Virus,1088,2022-11-21
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,566,2022-11-21
United States of America,US,en.wikipedia,16829895,Smallpox,11485,2022-11-21
United States of America,US,en.wikipedia,37220,Infection,767,2022-11-21
United States of America,US,en.wikipedia,33583,World Health Organization,887,2022-11-21
United States of America,US,en.wikipedia,242702,Monkeypox,596,2022-11-21
United States of America,US,en.wikipedia,158400,Sepsis,2326,2022-11-21
United States of America,US,en.wikipedia,443800,Shingles,724,2022-11-21
United States of America,US,en.wikipedia,34049,Wart,456,2022-11-21
United States of America,US,en.wikipedia,51303,Cowpox,982,2022-11-21
United States of America,US,en.wikipedia,771986,Skin condition,472,2022-11-22
United States of America,US,en.wikipedia,28848,Scabies,1010,2022-11-22
United States of America,US,en.wikipedia,44410,Conjunctivitis,965,2022-11-22
United States of America,US,en.wikipedia,6064646,Index case,622,2022-11-22
United States of America,US,en.wikipedia,46253,Fever,505,2022-11-22
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,637,2022-11-22
United States of America,US,en.wikipedia,37636,Encephalitis,645,2022-11-22
United States of America,US,en.wikipedia,53951,Diarrhea,766,2022-11-22
United States of America,US,en.wikipedia,452461,Myocarditis,1909,2022-11-22
United States of America,US,en.wikipedia,19167679,Virus,1257,2022-11-22
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,593,2022-11-22
United States of America,US,en.wikipedia,16829895,Smallpox,4397,2022-11-22
United States of America,US,en.wikipedia,37220,Infection,694,2022-11-22
United States of America,US,en.wikipedia,33583,World Health Organization,783,2022-11-22
United States of America,US,en.wikipedia,242702,Monkeypox,553,2022-11-22
United States of America,US,en.wikipedia,158400,Sepsis,2499,2022-11-22
United States of America,US,en.wikipedia,443800,Shingles,836,2022-11-22
United States of America,US,en.wikipedia,34049,Wart,526,2022-11-22
United States of America,US,en.wikipedia,51303,Cowpox,768,2022-11-22
United States of America,US,en.wikipedia,28848,Scabies,965,2022-11-23
United States of America,US,en.wikipedia,44410,Conjunctivitis,1037,2022-11-23
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,541,2022-11-23
United States of America,US,en.wikipedia,37636,Encephalitis,571,2022-11-23
United States of America,US,en.wikipedia,53951,Diarrhea,617,2022-11-23
United States of America,US,en.wikipedia,452461,Myocarditis,1620,2022-11-23
